Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
A24029EU2_3520_0001,24029,"KENT, MD",Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24029EU2_3520_0001,24029,"KENT, MD",Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24029EU2_3520_0001,24029,"KENT, MD",Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,215262.0171,235619.7989,218728.8121,229786.7928,226219.8047,224139.3952,199283.3214,207794.3177,216036.0238,212265.135,,
A24029EU2_3520_0001,24029,"KENT, MD",Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,4640.082031,365.8328857,412.2055054,1608.803955,147.180603,668.6939697,1655.494019,788.361084,644.4937134,297.0375977,,
A24031PL0_4510_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,253435.4293,161552.2215,155966.0728,138796.6176,147115.5933,158714.3357,128947.5304,112306.5081,95461.72882,87202.22647,,
A24031PL0_4510_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,93756.18945,62267.0332,63753.87403,58136.46558,56987.52734,56553.19898,55253.62598,42493.52783,42218.53906,44868.70436,,
A24031PL0_4510_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_4510_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_4510_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,1971080.815,1150776.086,1062009.957,1404093.18,1406628.746,1376271.094,1133134.797,1444779.688,1352187.781,1142157.797,,
A24031PL0_4510_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,1000.729004,1000.729004,1000.729004,1082.056465,1082.056465,612.8765335,612.8765335,9696.315742,9691.895821,,
A24031PL0_5390_0000,24031,"MONTGOMERY, MD",Lower Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_5390_0000,24031,"MONTGOMERY, MD",Lower Potomac,Potomac River Basin,Forest,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_5390_0000,24031,"MONTGOMERY, MD",Lower Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_5390_0000,24031,"MONTGOMERY, MD",Lower Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_5390_0000,24031,"MONTGOMERY, MD",Lower Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,,
A24031PL0_5390_0000,24031,"MONTGOMERY, MD",Lower Potomac,Potomac River Basin,Wastewater,35744.28906,3235.690918,3101.340088,2863.633057,1971.121948,2346.180908,2297.933105,5698.258789,2171.858887,2221.406006,,
A24031PL1_4460_4780,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,5597635.71,3562912.629,3438706.402,3060981.533,3239260.422,3495698.518,2843159.81,2475343.014,2105151.934,1923418.938,,
A24031PL1_4460_4780,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,1596895.602,996066.3047,1022812.836,920362.875,907516.1055,895414.4609,848275.0742,615534.335,614864.5,664668.2487,,
A24031PL1_4460_4780,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4460_4780,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4460_4780,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,32871830.09,21237385.52,19989401.89,25172955.21,24722823.06,24563791,21938642,26622442,24868466,21917219,,
A24031PL1_4460_4780,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,39136.79152,65478.44922,76538.64063,77025.14063,77025.14063,77025.14063,51222.60938,45493.67188,45519.39063,45519.39063,,
A24031PL1_4540_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,1721149.581,1099979.676,1062471.782,945059.9956,1001847.472,1083101.269,878322.9908,765468.2266,650088.3035,593625.0813,,
A24031PL1_4540_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,1188540.617,636197.1992,644133.6055,586879.6816,573917.4941,565911.0644,579004.6797,401927.6355,397172.5,427758.1818,,
A24031PL1_4540_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4540_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4540_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,24292893.63,17486180.89,15651619.21,19355215.93,19149862.01,18970750.31,13608911.31,18771249.31,18482715.31,15775525.31,,
A24031PL1_4540_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,657.128479,657.128479,657.128479,657.128479,657.128479,657.128479,657.128479,657.128479,657.128479,,
A24031PL1_4780_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4780_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,1966.709809,559.9757652,726.6647911,628.0207586,660.2926731,691.0420532,671.080904,25.57167053,141.2001038,271.0799866,,
A24031PL1_4780_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4780_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PL1_4780_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,172910.5977,103897.668,100575.7891,110950.3867,109544.252,107797.3281,92835.78052,107964.3379,91287.08203,91009.23828,,
A24031PL1_4780_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24031PL7_4960_0000,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
A24031PL7_4960_0000,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,0,0,0,0,0,0,0,0,0,0,,
A24031PL7_4960_0000,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PL7_4960_0000,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PL7_4960_0000,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,0,0,0,0,0,0,0,0,0,0,,
A24031PL7_4960_0000,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,403210.5,130718.7031,147031.2969,122100.7969,188522.5938,150697.7031,175933.4063,227087.2969,228302.4063,214790.7031,,
A24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,17533.77082,11162.88589,10777.74121,9598.381281,10166.99938,10952.82771,8908.818589,7757.953434,6601.740343,6029.147556,,
A24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,600589.7852,342349.1172,345864.6992,307689.9805,299184.7578,293253.2822,301010.6025,218952.462,215677.9063,232889.1249,,
A24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,11786149.37,7418404.492,6910201.961,8901384.985,8844412.512,8721477.367,7795675.367,9605034.367,8915404.367,7644971.367,,
A24031PM0_4640_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,6528.755859,6528.755859,6528.755859,6528.755859,6528.755859,124.1564026,124.1564026,338.1369934,338.1369934,,
A24031PM1_4250_4500,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,14828633.34,9423671.178,9092400.592,8087467.051,8552425.435,9219349.655,7509939.53,6542921.176,5571532.127,5092231.467,,
A24031PM1_4250_4500,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,1781450.5,1470924.93,1473390.352,1412317.988,1404278.75,1406027.519,1359360.75,1232923.174,1196304,1240015.852,,
A24031PM1_4250_4500,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM1_4250_4500,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM1_4250_4500,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,20596994.5,17382131.09,14805182.09,18256197.3,18143396.66,18010875,15117174,17441006,18395742,14832699,,
A24031PM1_4250_4500,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,20520.09961,42182.66894,51198.72851,42537.89453,37805.17383,37696.85351,31458.03327,32447.01373,30930.66412,30257.94342,,
A24031PM1_4500_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,8271407.133,5183592.723,5012927.91,4471931.741,4703571.338,5040551.487,4146470.833,3596686.177,3076187.554,2817025.123,,
A24031PM1_4500_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,347572.9375,534981.1484,551818.4922,547181.2559,554082.6758,562286.9629,553141.3379,529373.3423,528345.875,536797.7452,,
A24031PM1_4500_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM1_4500_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM1_4500_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,799180.6876,686947.9141,621494.5626,706115.461,760481.666,802037.4844,737170.8125,868104.5938,1085606.922,813364.2031,,
A24031PM1_4500_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,27328.82031,1922.139252,1956.211151,1619.961151,1893.184174,1459.990204,2127.495911,1083.451844,1021.730835,469.3841252,,
A24031PM4_4040_4410,24031,"MONTGOMERY, MD",Upper Potomac,Potomac River Basin,Agriculture,3929688.982,2545008.911,2454196.555,2183220.137,2313525.831,2500312.912,2028783.048,1767767.788,1501760.012,1371537.627,,
A24031PM4_4040_4410,24031,"MONTGOMERY, MD",Upper Potomac,Potomac River Basin,Forest,262330.584,329260.627,335244.0625,329923.1602,332202.2559,336032.584,334525.5176,320435.9585,324155.0938,327968.4905,,
A24031PM4_4040_4410,24031,"MONTGOMERY, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM4_4040_4410,24031,"MONTGOMERY, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM4_4040_4410,24031,"MONTGOMERY, MD",Upper Potomac,Potomac River Basin,Stormwater,500571.5469,604658.3595,504856.754,623119.6837,650523.3008,647854.6094,524248.5,629003.0001,449673.7578,400601.9414,,
A24031PM4_4040_4410,24031,"MONTGOMERY, MD",Upper Potomac,Potomac River Basin,Wastewater,314.1133118,146.6269073,59.66950989,49.98543167,61.37023926,74.05323029,54.64514923,118.0210037,50.76903915,46.04039001,,
A24031PM7_4410_4620,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,13957793.08,8785400.208,8504044.274,7580082.76,7987441.411,8576957.954,7032655.145,6106792.293,5214936.523,4772731.439,,
A24031PM7_4410_4620,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,605279.6055,960748.332,991441.3711,982628.9023,998926.207,1015515.695,997554.3984,961386.1906,973735.6875,986624.66,,
A24031PM7_4410_4620,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4410_4620,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4410_4620,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,667196.4552,607630.5137,555803.5762,740737.3673,671934.5469,728874.0001,741548.2032,873821.7969,620725.8984,561664.3359,,
A24031PM7_4410_4620,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,226.4328003,14081.604,45826.45898,10198.40039,10198.40039,10198.40039,10191.45996,7175.01709,7175.01709,7491.466797,,
A24031PM7_4580_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,1110923.801,708317.7876,683852.0356,608539.0062,644461.602,696008.4356,565388.1218,492450.1348,418551.969,382330.4576,,
A24031PM7_4580_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,1275163.203,780180.0508,754975.7734,718413.9141,701897.7441,695749.1484,678848.0059,569415.3864,540534.625,566255.9277,,
A24031PM7_4580_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,10787222.59,10350327.46,8775082.297,10037526.97,9999104.017,9816673.906,8183024.906,9956275.906,10301712.91,8287906.906,,
A24031PM7_4580_4820,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,2510.429932,2510.429932,2510.429932,2510.429932,2510.429932,134.5997009,134.5997009,134.5997009,134.5997009,,
A24031PM7_4620_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,5178274.815,3279123.209,3178171.463,2829666.113,2961637.81,3182804.402,2604829.984,2276862.206,1948145.998,1782056.926,,
A24031PM7_4620_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,464590.8672,570668.1914,579652.0977,568677.9043,574213.625,580206.8457,628972.3144,605571.4548,609153.375,614362.6708,,
A24031PM7_4620_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4620_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4620_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,530044.9766,485813.8946,413657.9414,591188.8038,589045.8779,584517.4063,216814.0039,258355.5898,238876.2109,212581.5313,,
A24031PM7_4620_4580,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,0,3.3036201,4.085762978,8.622281075,6.63727808,4.649632931,0,0,0,,
A24031PM7_4820_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4820_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Forest,88039.91016,35066.66528,37640.53345,37884.74268,38562.39966,39309.3772,7505.348345,19533.65991,23048.85938,25106.84244,,
A24031PM7_4820_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4820_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031PM7_4820_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Stormwater,2796185.352,1739900.056,1687121.036,1684059.525,1664165.249,1629397.406,1737515.188,1880517.594,1635299.688,1632728.313,,
A24031PM7_4820_0001,24031,"MONTGOMERY, MD",Middle Potomac,Potomac River Basin,Wastewater,0,4875.830078,4861.019043,4838.966797,4838.966797,4838.966797,20.64377975,20.64377975,447.3080139,447.3080139,,
A24031XU0_4130_4070,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Agriculture,352005.0425,225948.5948,218121.2005,194212.0007,205399.5454,221523.9789,180354.99,156965.1287,133554.0532,122046.3755,,
A24031XU0_4130_4070,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Forest,20782.38623,30030.98536,30905.64466,30614.23584,31021.04419,31510.42566,30921.82641,29735.27493,29885.58008,30305.24595,,
A24031XU0_4130_4070,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031XU0_4130_4070,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031XU0_4130_4070,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Stormwater,38946.72046,32922.18238,28413.85254,33210.44983,32915.91173,32650.00782,33945.53515,38567.20509,40557.29883,31582.58105,,
A24031XU0_4130_4070,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24031XU2_4070_4330,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Agriculture,124823.0904,80484.69459,77752.13983,69174.16221,73298.96812,79205.90528,64280.54122,56003.97594,47577.88309,43452.40312,,
A24031XU2_4070_4330,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Forest,9171.488891,11172.52686,11354.51178,11160.83832,11240.27408,11367.34857,11462.26246,10881.72511,11103.34961,11246.12262,,
A24031XU2_4070_4330,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031XU2_4070_4330,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24031XU2_4070_4330,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Stormwater,18764.57538,20963.09601,17356.11694,21806.54822,21711.62433,21623.00928,25759.54101,30339.42627,14286.79102,13160.86499,,
A24031XU2_4070_4330,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24031XU2_4330_4480,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Agriculture,1944549.878,1248126.333,1204876.535,1072816.444,1134598.543,1223631.19,996261.1136,867049.8311,737742.6309,674180.2388,,
A24031XU2_4330_4480,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Forest,217719.5645,231299.9141,233119.0567,226504.9551,226879.0294,227954.9248,234397.4073,221177.2607,218199.2969,222134.9189,,
A24031XU2_4330_4480,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24031XU2_4330_4480,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Stormwater,1075910.051,1009957.008,851996.6408,1081454.508,1063237.437,1069899.688,831978.8906,959749.3906,1064265.5,831900,,
A24031XU2_4330_4480,24031,"MONTGOMERY, MD",Patuxent,Patuxent River Basin,Wastewater,0,4.567694187,4.567694187,4.567694187,4.567694187,4.567694187,2.019936085,2.019936085,2.019936085,2.019936085,,
A24033PL0_4510_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Agriculture,4288.91518,1902.596806,1774.914914,1704.136864,1437.998026,1352.359369,1348.958935,1202.406564,1070.197371,758.0238562,,
A24033PL0_4510_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Forest,8993.020447,5464.162292,6750.170014,9614.808532,10455.7038,11413.52188,5721.374023,3164.886577,7004.328346,8043.894531,,
A24033PL0_4510_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_4510_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_4510_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Stormwater,659132.5859,604637,544417.9609,463935.6492,458697.945,458138.0859,474617.2969,622987.711,459839.1094,459161.5156,,
A24033PL0_4510_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_4961_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Agriculture,299789.9272,132946.2557,123984.9219,118743.4645,100208.5159,94510.54581,94229.69791,83897.34308,74599.26291,52783.66064,,
A24033PL0_4961_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Forest,170206.4873,99555.58008,98350.18018,111649.5659,113624.3828,118598.8393,146092.6529,101011.1687,115707.241,119861.4026,,
A24033PL0_4961_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_4961_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_4961_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Stormwater,3849864.406,3498118.688,2736823.313,2098514.24,2080439.025,2066065.781,1491541.289,2363226.219,1570336.492,1518472.66,,
A24033PL0_4961_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Wastewater,0,91.35044861,91.35044861,91.35044861,91.35044861,91.35044861,91.35044861,91.35044861,91.35044861,91.35044861,,
A24033PL0_5070_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Agriculture,4943995.144,2191079.529,2040320.935,1953922.72,1649136.557,1555256.226,1550090.901,1380735.501,1227211.527,867088.8506,,
A24033PL0_5070_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Forest,764513.1172,655020.1797,644813.7617,640291.2109,643919.332,649347.0742,684187.9023,617279.0356,625738.4482,630293.8574,,
A24033PL0_5070_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_5070_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_5070_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Stormwater,4210713.482,6173524.49,4444917.162,3874952.979,3734274.307,3934037.287,3400838.475,4381610.912,3706956.975,3087617.912,,
A24033PL0_5070_0001,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Wastewater,4266.50293,342.5808029,414.823494,240.4054031,217.3055038,286.5006943,172.7982597,304.3445969,186.105072,179.6039276,,
A24033PL0_5290_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Agriculture,86127.54978,38402.06553,35756.16333,34225.35149,28962.04062,27379.10417,27365.57952,24236.60201,21597.25291,15446.96855,,
A24033PL0_5290_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Forest,27417.4524,27394.06836,27060.15112,26525.06763,26657.49341,26803.66248,27466.35669,26293.5571,26518.84296,26518.28406,,
A24033PL0_5290_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_5290_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Stormwater,37901.50427,56036.67597,47595.80249,42211.58057,39032.98974,42498.70361,30441.08886,38834.90771,31706.72656,28864.7583,,
A24033PL0_5290_0000,24033,"PRINCE GEORGES, MD",Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_5390_0000,24033,"PRINCE GEORGES, MD",Lower Potomac,Potomac River Basin,Agriculture,49589.29045,22148.56353,20669.11386,19793.25383,16703.12225,15748.31438,15704.88008,13983.60926,12433.86532,8792.166954,,
A24033XL3_4710_0000,24033,"PRINCE GEORGES, MD",Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24033PL0_5390_0000,24033,"PRINCE GEORGES, MD",Lower Potomac,Potomac River Basin,Forest,28176.70459,27736.04199,27481.54223,26951.82056,26862.12427,27168.35657,28682.75391,27484.86124,27664.68759,27624.94006,,
